일자,언론사,제목,중요키워드
20170703,세계일보,‘지붕 없는 미술관’ 재탄생한 해남 우수영,"우수영,해남군,우수영_강강술래,문화마을,명량대첩,마을_주민,문화마을_조성,해남_우수영,강강술래,해남_우수영_문화마을_담벼락,명량대첩_역사,전남_해남군,개막식,문화마을_담벼락,문내면,우수영_부녀농요,우수영_일원,전남,3년_동안_조성,해남,전라우,문내면_특산물,만화갤러리,결과_우수영,현대,특산물,이순신,대한민국,오일장,2016년_대한민국,임진왜란,미술관,10개_마을,재탄생,지역_특산물,이순신_장군,3일_해남군,해남군_제공우수영,해남군_관계자,지정_무형문화재,지붕_밑_담벼락,임진왜란_때_이순신_장군,문화마을_조성사업,유네스코_지정,구석구석,유네스코_지정_중요_무형문화재,2016년_대한민국_공간문화대상_최우수상,강강술래_발상지,서해,500년_동안_서해"
20170703,경남도민일보,[아파트 시세]매매 내림세 멈춰…창원시 전세 하락,"창원시,창원시_전세,경남,장천동,매매_내림세,진해구,면적별,진해구_장천동,경남_전체_아파트_매매시장,지역별_변동,진해구_장천동_벽산e솔렌스힐,아파트_매매시장,약세_모습,부동산,부동산서베이,이영래,주간조사,솔렌스힐,벽산,하락세,벽산e솔렌스힐,대동다숲,보합세,장기간,내림세,소폭_상승,매매,하락,전세,대형,변동,아파트,약세,소형,기록,서베이,주간,조사,소폭,면적,시장,상승,영향,모습,유일,대표,지역"
20170703,매일경제,부동산시장 특급 호재로 작용할 도로 개통 어디?,"도로_개통,고속도로,청량리,성남,동해선,경전철_사업,강릉,경전철,동해선_영덕_연장,연장선,중앙선_개량_사업,평창동계올림픽,동해선_영덕,서울,기존선,포항,영덕,2018년_평창동계올림픽,1곳,우이동,연말_성남,고속화_사업,광주,부동산시장_특급_호재,지자체,용산,신설_경전철,이천,9월_개통,개통_수혜,중앙선_개량,교통망,장호원,전면_개통,성남_중원구,부동산시장,이천_지역,포항_이북_지역,부동산시장_특급,정거장,4호,철도_불모지,포항_이북,6호,2018년_평창동계올림픽_지원,2018년_평창동계올림픽_기간,기존선_고속화,만큼,1단계_사업,2025년_서울세종간_고속도로"
20170703,매일경제,규제 걱정탓? 6월 서울 분양권 거래 줄어,"거래량,6월_거래량,서울_분양권_6월_거래량,분양권_거래량,6월_서울,6월_서울_분양권_거래,서울_분양권,서울,분양권_거래,서울_분양권_시장,분양권_시장,분양권_거래량_상승,분양권_전매,서울_아파트_분양권_거래,6억,영등포구_거래량,거래량_감소,강동구,분양권_불법_전매_단속,대출_기준,분양권_전매_제한기간,전매_단속,분양권_웃돈,분양권_불법,경우_6월_9일_6억,dti_기준,ltv_기준,관계자,강남3구,서울_아파트,자치구별_거래량,영등포구,상승세,분양권_웃돈_시세_상승세,전매_제한기간,평균_분양가_6억,dti,ltv,신기록,6·19_대책,9일_6억,강동구_하락세,경우_초기_투자수요,소폭_상승,7월_3일,제한기간,6월_50건,6월_77건,부동산업계_관계자,3일_서울부동산정보광장"
20170703,한국경제,"6.19 부동산대책 발표, 규제 피한 분양 아파트, 오피스텔,상가 수요자 관심 '급증'","규제_적용,분양_아파트,천안,부동산,주변_시설,수요자,신규_적용,동문굿모닝힐,dti,각종_규제,파트_천안_도솔노블시티_동문굿모닝힐,규제_적용_전,도솔노블시티,도솔노블시티_동문굿모닝힐,주택시장,수요자_관심,주변_시세,인접_도시,파트_천안,시장_분위기,분양아파트_시장,육센터,잔금_대출,신부동,대단지,수도권_전철,경부고속도로,2018년_5월_예정,수도권_전철_천안역,각종_규제_속,dti_규제를,천안역,신규_분양시장,조정대상지역,1번,아파트들,천안시,1번_국도_이용,ltv,입지여건이,주변_시세_대비,수요자_관심_급증,인접_도시_진출입,지상_32층_세대_중소형,규제를,규제비율,수요자들,분양시장,17개_특화,2018년_5월"
20170703,파이낸셜뉴스,[윤중로] 오피스텔 투자 제대로 따져보셨나요,"오피스텔_투자,하지만_오피스텔,오피스텔_견본주택,부동산,요즘_오피스텔,하지만_오피스텔_소액_투자,하지만,오피스텔_투자_열풍,소액_투자,견본주택,6.19_부동산,일반_아파트,취득세,얼마_전_9만,얼마_전_경기_하남시,실제_주거면적,1만,분들,46대,초기_입주권_프리미엄,6.19_부동산_대책,전용면적,투자자들,4배,청약률,하지만_대화,투자자,입주권_프리미엄,초기_입주권,9만,사람들,발코니_확장,분양가,하남시,오피스텔_분양대행,3억,최대_4배,실제_방문객,_광교,주택청약법_적용,가지_중요,아파트_청약과열,경기_하남시,경우_발코니_자체,최대_4배_이상,도시형,수도권_지역,그동안,공급면적_수준,생활주택"
20170703,중도일보,"인천도시공사, 십정2구역 뉴스테이 정상화 추진","제안서,십정2구역,제안서_제출,기업형,우선협상대상자_선정,정상화,선정_관련_제안서_제출,이날_제안서_제출,우선협상대상자,십정2구역_주거환경개선사업_기업형,사업추진,정상화_추진,사업추진_정상화,공사_이승우,안내서,그동안_십정2구역,십정2구역_주거환경개선사업,이날_제안서,사업자,1개,정비사업_연계_기업형,그동안_십정2구역_주거환경개선사업,토지등,공사_임직원,13일_제안서,이지스자산운용,공사_이승우_사업개발본부장,십정2구역_뉴스테,재입찰,그동안,인천도시공사,이승우,주거환경개선사업,정비사업_연계,14일_재입찰_공고,14일_재입찰,재입찰_공고,입찰참여_안내서,사업추진_우려속,부동산매매계약_절차,주관철,이해당사자들,장애요인,당사자,십정,한국리츠협회,소유자,이지스,부동산,인천"
20170703,전북도민일보,국립대 대통합 서두르지 말자,"대통합,국립대,국립대_대통합,전북대,국립대_대통합_정책,지역_거점_국립대,대통합_정책,지역_거점_국립대_9개,거점_국립대,거점_국립대_통합,지역_거점,우리나라,국립대_경쟁력,국립대_9개,지역_학생들,9개_지역,9개_지역_캠퍼스_총장,가계_재정,전북대_신입생,공교육,노무현_정부,학생들,경쟁력,9개,국립대_경쟁력_강화,전북대_신입생_입학정원,캠퍼스_총장,사립대,사교육비_부담,대학입시_부담,한국병,지역주의,사교육비,국립대들,한국대학교,대학입시,우리나라_교육,우리나라_교육_시스템_전반,입학정원,신입생,가계_재정_건전화,노무현_정부_때,국립대_소통합,시간date,입학정원_축소,초중고_학생들,주립대,3개월,명문대,대한민국"
20170703,경기일보,오늘부터 대출기준 강화… 청약열기 식을까?,"dti,4억,dti_50%,성남,원리금,4천만,아파트_잔금대출,하지만_3일,2천만,청약조정지역,4억_2천만,하지만,ltv,입주자,ltv_규제,6·19_대책,7곳,대비_대출,주택_가격,도내_청약조정지역_7곳,잔금대출,도내_청약조정지역,집단대출,6억_원짜리_아파트,ltv·dti_비율,서울,7개,만큼,4억_2천만_원,30년_만기_원리금균등상환_방식,6·19_대책_발표,30년_만기,이주비,ltv·dti_규제,1억,금융권,2주,중도금,6억,과천,금융당국,원짜리,3억,가능액,원리금균등상환_방식,서울_25개_구_전역,재건축,입주자_모집,대출가능액,2억"
20170703,경기일보,좌초위기 십정2지구 뉴스테이 ‘이지스자산’ 입찰… 기사회생,"사업자,입찰_유찰,십정2구역,뉴스테이,십정2지구_뉴스테이_사업,제안서_제출,제출_마감,우선협상대상_사업자,우선협상대상_사업자_계약_해지,사업자_재_입찰_유찰,인천도시공사,제안서,계약_해지,이지스자산운용,십정2지구_뉴스테이,기업형,도시공사,우선협상대상자,재입찰,기사회생,1개,30일_마감,뉴스테이_이지스자산,인천도시공사_이승우,시_유효_입찰,좌초위기_십정2지구_뉴스테이_이지스자산,십정2구역_주거환경개선사업_기업형,14일_재입찰,십정,14일_재입찰_공고,이승우,이지스,재입찰_공고,십정2구역_주거환경개선사업,대상자,인천도시공사_이승우_사업개발본부장,좌초_위기,부동산매매계약_절차,좌초위기_십정2지구,이해당사자들,장애요인,당사자,소유자총회,평가서,소유자,시공사,부동산,임대사업자,임직원,도시시공사"
20170703,국제신문,부산 7개 구·군 오늘부터 부동산 규제 강화,"주택_대출,부산,주택_청약,대출_기준,6·19_대책,부동산_대책,부산_7개,부동산,주택_소유,지난달_전국,부동산_규제_강화,대상_지역,주택가격,7개,부동산_규제,대출규제_적용,dti,부산_7개_구,dti_50%,주택도시기금_대출,서울,대비_대출,무주택자,무주택_여부,주택_채_소유여부_확인,소유여부_확인,ltv,확인_요청,무주택,금융권_6·19,대출규제,입주자,연소득,부산_해운대구,부산_해운대,주택가격_동향,_dti_50%,청약조정지역,대비_대출_한도,집단대출,그동안_ltv_dti,금융권,감정원_월간_주택가격_동향,주택소유_여부,주택도시기금_대출_시,전국_40개_청약조정지역,8개,2배,그동안_ltv,서울_25개_구_전역"
20170703,강원도민일보,하반기 달라지는 부동산 제도,"부동산,아파트_분양권,개정안,아파트_분양권_전매,임대사업자_등록,포상금,강원도,서울,ltv,집주인,공개_모집,부동산_제도,내진설계_의무_대상,임대사업자,분양권_전매,6.19_부동산,내진설계_의무,강원도_ltv,신규_분양_아파트,건축물,실거래,임대사업자_등록_가능,세입자,강원도_ltv_70%_1년,6월_3일,강원,지자체,다가구주택,조합원,지역주택조합원_공개_모집,6.19_부동산_대책,6·19_부동산,관할_지자체,시행규칙_개정안,허위신고_포상금,신규_분양,ltv_70%,시정명령,6·19_부동산_대책,부동산_관련_제도,지역주택조합원_공개,시행령,민간임대사업자_등록,70%_1년,허위신고,경우_7월_3일,대출규제_강화,시행규칙,관할_지자체_홈페이지,허위신고_포상금_지급"
20170703,무등일보,부산에 감천이 있다면 해남엔 우수영이 있다,"우수영,우수영_문화마을,문화마을,설치_작품,문화마을_조성,문내면_우수영,해남_우수영,우수영_오일장,관광명소_해남_우수영_문화마을,문내면,명량대첩,해남,재탄생,명량대첩_역사,해남군,개막식,작품_설치,우수영_오일장_장터축제_운영,오일장,문내면_우수영_일원,마을_주민들,해남_우수영_골목_구석구석,대한민국,만화갤러리,우수영문화마을,명량,관광명소_해남,10개_마을,3년_동안_조성,작품_설치_외,4일_우수영문화마을_공공미술프로젝트_개막식,오일장_장터축제_운영,4일_우수영문화마을,관광_명소,2016년_대한민국,사연_벽화,문내면_특산물,각종_공연,문내면_동외리,이야기거리,지붕_밑_담벼락,각종_공연_공모전,2016년_대한민국_공간문화대상_최우수상,구석구석,공모전,장터축제_운영,해남군_관계자,미술관,주민들,공공미술프로젝트_개막식"
20170703,한국경제,주택대출 한도 3일부터 조인다,"대출_규제,주택담보대출_규제,주택담보대출,대출_한도,dti_50%_규제,dti,dti_한도,dti_50%,서울,1억,주택담보대출_규모,부산,단순_대출,ltv,금융권,주택대출_한도_3일,금융권_전체_주택담보대출_규모,단순_대출_만기_연장,소액_주택담보대출,종전보,무주택자,이하일,주택대출_한도,서울_25개,부산_해운대구,경기_과천,전면_시행,서울_25개_구,ltv·dti_규제,부산진구,부동산,기장군,광명,해운대구,행정지도,담보인정비율,성남시,금융회사,중도금,과천,취약계층,借主,금융감독원,잔금대,부채상환비율,아파트_집단대출,아파트_잔금대출,만기_연장,dot,이주비"
20170703,한국경제,"""공급 갈증 서울 집값 그래도 안 꺾일 것…지방은 소폭 하락할 듯""","서울_집값,서울,수도권_집값,부동산,수도권,서울_집값_상승,수도권_시장,부동산_대책,집값_상승세,서울_상승,지방_하락,수도권_외곽_집값,부동산_경기,평소_집값_전망,상승세,연구위원,주택_매매가,공급_갈증_서울_집값,공급_부족,수도권_매매가,연구원,6·19_부동산_대책,주택_가격,수도권_외곽,증권사_건설,전문가들,지방_0.1%_하락,평소_집값,전문가,6·19_부동산,공기업,매매가,폭_상승_전망,증권사,수도권_보합,정부_산하_공기업,채상욱,지방_0.1%,정부_산하,호조세,주택_재고량,집값_안정,가능성,공기업_소속_전문가들,애널리스트들,증권사_애널리스트들,정부_의지,국토교통부,김선미,이상우_유진투자증권_연구위원"
